accx,accy,accz,gx,gy,gz,g,ax,ay,az,a
-11.08,0.23,1.52,-10.25,0.46,0.54,10.28,-0.82,-0.23,0.98,1.3
-9.71,0.86,1.75,-10.14,0.54,0.78,10.19,0.43,0.32,0.97,1.11
-9.56,0.82,1.83,-10.03,0.6,0.99,10.09,0.47,0.22,0.84,0.99
-10.06,0.9,1.83,-10.03,0.66,1.16,10.12,-0.03,0.24,0.67,0.71
-10.02,0.66,1.72,-10.03,0.66,1.27,10.13,0.01,0.01,0.44,0.44
-10.26,0.39,1.6,-10.08,0.6,1.34,10.18,-0.18,-0.21,0.26,0.38
-10.34,0.39,0.86,-10.13,0.56,1.24,10.22,-0.21,-0.17,-0.38,0.47
-10.26,0.62,0.12,-10.15,0.57,1.02,10.22,-0.1,0.05,-0.9,0.91
-9.67,0.94,-0.23,-10.06,0.65,0.77,10.11,0.39,0.29,-1,1.11
-10.14,0.62,-0.55,-10.07,0.64,0.5,10.11,-0.07,-0.02,-1.05,1.05
-10.14,0.23,-0.43,-10.09,0.56,0.32,10.11,-0.05,-0.33,-0.75,0.82
-9.79,0.47,-0.43,-10.03,0.54,0.17,10.04,0.24,-0.07,-0.6,0.65
-10.06,0.47,-0.04,-10.03,0.53,0.13,10.05,-0.03,-0.06,-0.17,0.18
-9.91,0.58,-0.31,-10.01,0.54,0.04,10.02,0.1,0.05,-0.35,0.37
-9.91,0.51,-0.08,-9.99,0.53,0.02,10,0.08,-0.03,-0.09,0.13
-10.1,0.55,-0.51,-10.01,0.54,-0.09,10.03,-0.09,0.01,-0.42,0.43
-10.22,0.35,-0.16,-10.05,0.5,-0.1,10.07,-0.17,-0.15,-0.05,0.23
-9.83,0.51,-0.35,-10.01,0.5,-0.15,10.02,0.18,0.01,-0.2,0.27
-10.06,0.31,-0.7,-10.02,0.46,-0.26,10.03,-0.04,-0.15,-0.44,0.47
-9.79,0.58,-0.98,-9.97,0.49,-0.4,9.99,0.18,0.1,-0.57,0.61
-10.14,0.31,-0.78,-10.01,0.45,-0.48,10.03,-0.13,-0.14,-0.3,0.36
-10.02,0.7,-0.9,-10.01,0.5,-0.56,10.04,-0.01,0.2,-0.33,0.39
-10.1,0.43,-0.66,-10.03,0.49,-0.58,10.06,-0.07,-0.06,-0.08,0.12
-9.83,0.58,-0.78,-9.99,0.51,-0.62,10.02,0.16,0.08,-0.16,0.24
-10.34,0.31,-0.7,-10.06,0.47,-0.64,10.09,-0.28,-0.16,-0.06,0.32
-9.79,0.62,-0.31,-10,0.5,-0.57,10.03,0.21,0.12,0.26,0.36
-10.26,0.47,-0.55,-10.05,0.49,-0.57,10.08,-0.2,-0.02,0.02,0.21
-9.94,0.55,-0.47,-10.03,0.5,-0.55,10.06,0.09,0.04,0.08,0.13
-10.22,0.7,-0.66,-10.07,0.54,-0.57,10.1,-0.15,0.16,-0.09,0.24
-9.98,0.82,-1.29,-10.05,0.6,-0.71,10.1,0.07,0.22,-0.57,0.62
-10.06,0.35,-0.62,-10.05,0.55,-0.7,10.09,-0.01,-0.2,0.07,0.21
-10.37,0.82,-1.75,-10.12,0.6,-0.91,10.18,-0.26,0.22,-0.85,0.91
-10.34,0.7,-1.91,-10.16,0.62,-1.11,10.24,-0.17,0.08,-0.8,0.82
-10.1,0.86,-0.74,-10.15,0.67,-1.03,10.22,0.05,0.19,0.29,0.35
-10.18,0.66,-1.33,-10.16,0.67,-1.09,10.24,-0.02,-0.01,-0.23,0.23
-10.22,0.39,-0.82,-10.17,0.61,-1.04,10.24,-0.05,-0.22,0.22,0.32
-10.1,0.7,-0.66,-10.15,0.63,-0.96,10.22,0.05,0.07,0.3,0.31
-9.36,1.09,-0.78,-10,0.72,-0.93,10.06,0.64,0.37,0.15,0.75
-9.91,0.9,0.35,-9.98,0.76,-0.67,10.03,0.07,0.14,1.02,1.03
-10.53,0.16,0.47,-10.09,0.64,-0.44,10.12,-0.44,-0.48,0.91,1.12
-9.75,0.35,1.17,-10.02,0.58,-0.12,10.04,0.27,-0.23,1.29,1.34
-10.53,0.58,1.17,-10.12,0.58,0.14,10.14,-0.41,0,1.03,1.11
-9.91,0.94,0.35,-10.08,0.65,0.18,10.1,0.17,0.28,0.17,0.37
-9.2,0.98,0.23,-9.9,0.72,0.19,9.93,0.7,0.26,0.04,0.75
-10.69,0.27,0.39,-10.06,0.63,0.23,10.08,-0.63,-0.35,0.16,0.74
-10.18,0.58,-0.9,-10.08,0.62,0.01,10.1,-0.09,-0.03,-0.9,0.91
-9.59,0.62,-0.58,-9.99,0.62,-0.11,10.01,0.39,0,-0.47,0.61
-9.87,0.58,0.51,-9.96,0.61,0.01,9.98,0.1,-0.03,0.5,0.51
-10.8,0.55,-0.23,-10.13,0.6,-0.04,10.15,-0.67,-0.05,-0.2,0.7
-9.94,0.19,-0.66,-10.09,0.52,-0.16,10.11,0.15,-0.32,-0.5,0.61
-9.87,0.51,-0.74,-10.05,0.52,-0.28,10.07,0.18,-0.01,-0.46,0.5
-10.53,0.31,-0.58,-10.14,0.48,-0.34,10.16,-0.39,-0.16,-0.25,0.49
-9.94,0.62,-0.47,-10.1,0.51,-0.37,10.12,0.16,0.12,-0.1,0.22
-9.87,0.62,-0.98,-10.06,0.53,-0.49,10.08,0.19,0.1,-0.49,0.53
-10.02,0.66,-1.17,-10.05,0.56,-0.62,10.08,0.03,0.11,-0.55,0.56
-10.73,0.27,-1.01,-10.19,0.5,-0.7,10.22,-0.54,-0.23,-0.31,0.66
-9.91,0.23,-1.25,-10.13,0.45,-0.81,10.17,0.22,-0.21,-0.44,0.53
-9.83,0.39,-1.17,-10.07,0.43,-0.88,10.12,0.24,-0.04,-0.29,0.38
-10.1,0.74,-0.12,-10.08,0.5,-0.73,10.11,-0.03,0.24,0.61,0.66
-10.14,0.16,-0.19,-10.09,0.43,-0.62,10.12,-0.05,-0.27,0.43,0.51
-9.79,0.12,-0.7,-10.03,0.37,-0.64,10.06,0.24,-0.25,-0.06,0.35
-10.22,0.35,-0.08,-10.07,0.36,-0.53,10.09,-0.15,-0.01,0.45,0.47
-10.45,0.47,-0.55,-10.14,0.38,-0.53,10.16,-0.31,0.08,-0.02,0.32
-9.59,0.23,0.62,-10.03,0.35,-0.3,10.04,0.44,-0.12,0.92,1.03
-10.18,0.16,0.43,-10.06,0.31,-0.15,10.07,-0.12,-0.16,0.58,0.62
-10.49,0.12,0.47,-10.15,0.27,-0.03,10.15,-0.34,-0.16,0.5,0.62
-9.94,0.39,-0.19,-10.11,0.3,-0.06,10.11,0.16,0.09,-0.13,0.23
-9.59,0.39,0.62,-10,0.32,0.07,10.01,0.41,0.07,0.55,0.69
-10.45,0.43,-0.08,-10.09,0.34,0.04,10.1,-0.36,0.09,-0.12,0.39
-10.3,0.19,-0.62,-10.13,0.31,-0.09,10.14,-0.16,-0.12,-0.53,0.57
-9.91,0.31,-0.7,-10.09,0.31,-0.21,10.1,0.18,0,-0.49,0.52
-9.71,0.86,-0.78,-10.01,0.42,-0.33,10.03,0.3,0.44,-0.45,0.7
-10.26,0.82,-0.12,-10.06,0.5,-0.28,10.08,-0.19,0.32,0.17,0.41
-10.1,0.27,-0.16,-10.07,0.45,-0.26,10.08,-0.03,-0.18,0.1,0.21
-10.18,-0.08,-0.55,-10.09,0.35,-0.32,10.1,-0.09,-0.43,-0.23,0.49
-10.02,0.12,-0.35,-10.08,0.3,-0.32,10.09,0.05,-0.18,-0.03,0.19
-9.91,0.16,-1.33,-10.04,0.27,-0.52,10.06,0.14,-0.12,-0.8,0.82
-9.94,0,-1.48,-10.02,0.22,-0.72,10.05,0.08,-0.22,-0.77,0.8
-10.18,-0.35,-0.94,-10.05,0.1,-0.76,10.08,-0.12,-0.46,-0.18,0.5
-10.49,0,-0.78,-10.14,0.08,-0.76,10.17,-0.35,-0.08,-0.02,0.36
-10.41,0.04,-0.7,-10.2,0.07,-0.75,10.22,-0.22,-0.04,0.05,0.23
-9.94,0.31,-1.21,-10.15,0.12,-0.84,10.18,0.2,0.19,-0.37,0.46
-9.67,0.62,-0.39,-10.05,0.22,-0.75,10.08,0.38,0.4,0.36,0.66
-10.84,0.08,-0.47,-10.21,0.19,-0.7,10.23,-0.63,-0.12,0.23,0.68
-9.98,-0.12,-0.27,-10.16,0.13,-0.61,10.18,0.18,-0.25,0.34,0.46
-9.94,0.27,-0.35,-10.12,0.16,-0.56,10.14,0.18,0.11,0.21,0.29
-10.3,0.23,-1.01,-10.16,0.17,-0.65,10.18,-0.14,0.06,-0.36,0.39
-9.91,0.27,-0.19,-10.11,0.19,-0.56,10.12,0.2,0.08,0.36,0.42
-10.53,0.12,-0.16,-10.19,0.18,-0.48,10.2,-0.34,-0.06,0.32,0.47
-9.56,0.47,-0.35,-10.06,0.24,-0.45,10.08,0.51,0.23,0.1,0.57
-10.37,0.55,-0.47,-10.13,0.3,-0.46,10.14,-0.25,0.25,-0.01,0.35
-10.1,0,-1.25,-10.12,0.24,-0.61,10.14,0.02,-0.24,-0.63,0.68
-9.71,0.51,-0.74,-10.04,0.29,-0.64,10.06,0.33,0.21,-0.1,0.4
-10.57,0.19,-1.37,-10.14,0.27,-0.78,10.18,-0.42,-0.08,-0.58,0.72
-9.83,0.23,-0.7,-10.08,0.27,-0.77,10.11,0.25,-0.03,0.07,0.26
-10.3,0.62,-1.68,-10.12,0.34,-0.95,10.17,-0.17,0.29,-0.73,0.8
-9.94,0.7,-1.33,-10.09,0.41,-1.03,10.15,0.14,0.29,-0.3,0.44
-9.71,0.62,-2.11,-10.01,0.45,-1.24,10.1,0.3,0.17,-0.86,0.93
-10.22,0.62,-0.55,-10.05,0.49,-1.1,10.13,-0.16,0.14,0.56,0.6
-10.14,0.35,-0.31,-10.07,0.46,-0.94,10.13,-0.07,-0.11,0.63,0.65
-10.26,0.43,-0.9,-10.11,0.45,-0.93,10.16,-0.15,-0.02,0.04,0.16
-9.83,0.74,-0.12,-10.05,0.51,-0.77,10.09,0.22,0.23,0.65,0.73
-9.98,0.19,-0.35,-10.04,0.45,-0.69,10.07,0.05,-0.25,0.34,0.42
-10.26,0.04,-0.9,-10.08,0.37,-0.73,10.12,-0.17,-0.33,-0.17,0.41
-10.57,0.98,-0.04,-10.18,0.49,-0.59,10.21,-0.39,0.49,0.55,0.83
-10.45,1.4,0.31,-10.23,0.67,-0.41,10.26,-0.22,0.73,0.72,1.05
-9.59,2.26,-0.08,-10.11,0.99,-0.34,10.16,0.51,1.27,0.27,1.4
-10.18,2.22,-0.78,-10.12,1.24,-0.43,10.2,-0.06,0.99,-0.35,1.05
-9.52,1.68,-1.09,-10,1.32,-0.56,10.1,0.48,0.35,-0.53,0.8
-10.53,2.03,-0.23,-10.11,1.46,-0.5,10.22,-0.42,0.56,0.26,0.75
-10.02,2.07,-1.17,-10.09,1.59,-0.63,10.23,0.07,0.48,-0.54,0.73
-9.98,2.14,-1.33,-10.07,1.7,-0.77,10.24,0.08,0.45,-0.56,0.72
-10.02,2.14,-0.27,-10.06,1.79,-0.67,10.24,0.04,0.36,0.4,0.54
-9.91,2.14,-0.31,-10.03,1.86,-0.6,10.22,0.12,0.29,0.29,0.42
-9.63,2.14,-1.13,-9.95,1.92,-0.71,10.16,0.32,0.23,-0.43,0.58
-10.18,1.95,-0.94,-10,1.92,-0.75,10.21,-0.18,0.03,-0.18,0.26
-9.91,2.14,-0.39,-9.98,1.97,-0.68,10.19,0.07,0.18,0.29,0.35
-9.91,1.75,-0.98,-9.96,1.92,-0.74,10.17,0.06,-0.17,-0.24,0.3
-10.1,1.6,-0.23,-9.99,1.86,-0.64,10.18,-0.11,-0.26,0.4,0.49
-9.48,1.52,0.04,-9.89,1.79,-0.5,10.06,0.41,-0.27,0.54,0.73
-10.61,1.44,-0.35,-10.03,1.72,-0.47,10.19,-0.58,-0.28,0.12,0.65
-10.34,0.86,0.12,-10.09,1.55,-0.35,10.22,-0.24,-0.69,0.47,0.87
-9.75,1.29,0.35,-10.02,1.5,-0.21,10.14,0.27,-0.21,0.56,0.66
-10.14,1.56,0.19,-10.05,1.51,-0.13,10.16,-0.09,0.05,0.33,0.34
-9.94,1.56,0.27,-10.03,1.52,-0.05,10.14,0.08,0.04,0.32,0.34
-9.75,1.83,-0.08,-9.97,1.58,-0.06,10.1,0.22,0.25,-0.02,0.34
-9.83,1.37,0.12,-9.94,1.54,-0.02,10.06,0.11,-0.17,0.14,0.25
-10.57,1.56,0.16,-10.07,1.54,0.01,10.19,-0.5,0.02,0.14,0.52
-9.63,1.33,1.37,-9.98,1.5,0.28,10.1,0.35,-0.17,1.08,1.15
-9.67,0.9,1.29,-9.92,1.38,0.48,10.03,0.25,-0.48,0.8,0.97
-10.22,0.51,1.56,-9.98,1.2,0.7,10.08,-0.24,-0.7,0.86,1.13
-10.14,0.51,1.29,-10.01,1.07,0.82,10.1,-0.13,-0.56,0.47,0.74
-10.34,0.31,0.82,-10.08,0.91,0.82,10.15,-0.26,-0.6,0,0.66
-9.63,0.35,1.13,-9.99,0.8,0.88,10.06,0.35,-0.45,0.25,0.63
-10.96,-0.16,1.01,-10.18,0.61,0.91,10.24,-0.78,-0.77,0.11,1.1
-10.1,-0.16,1.29,-10.17,0.46,0.98,10.22,0.06,-0.61,0.3,0.69
-9.79,0.19,0.04,-10.09,0.4,0.79,10.13,0.3,-0.21,-0.76,0.84
-9.71,0.16,0.23,-10.01,0.35,0.68,10.04,0.3,-0.2,-0.45,0.58
-9.71,0.19,0.12,-9.95,0.32,0.57,9.98,0.24,-0.13,-0.45,0.53
-10.18,0.08,0.19,-10,0.27,0.49,10.01,-0.18,-0.2,-0.3,0.4
-9.71,0.27,-0.12,-9.94,0.27,0.37,9.95,0.23,0,-0.49,0.54
-9.52,0.12,-0.19,-9.86,0.24,0.26,9.86,0.34,-0.13,-0.45,0.58
-10.26,0.16,1.01,-9.94,0.23,0.41,9.95,-0.32,-0.07,0.6,0.69
-10.26,0.43,1.48,-10,0.27,0.62,10.02,-0.26,0.16,0.86,0.91
-10.02,0.47,1.52,-10,0.31,0.8,10.04,-0.02,0.16,0.72,0.74
-10.1,0.31,1.21,-10.02,0.31,0.88,10.07,-0.08,0,0.32,0.33
-10.18,0.19,-0.55,-10.06,0.28,0.6,10.08,-0.12,-0.09,-1.14,1.15
-9.67,0.62,-0.62,-9.98,0.35,0.35,9.99,0.31,0.27,-0.98,1.06
-10.1,0.04,-1.33,-10,0.29,0.02,10.01,-0.1,-0.25,-1.34,1.37
-10.18,0.31,-0.7,-10.04,0.29,-0.13,10.04,-0.14,0.02,-0.58,0.59
-9.94,0.04,-0.58,-10.02,0.24,-0.22,10.02,0.07,-0.2,-0.37,0.43
-10.3,-0.19,-0.78,-10.07,0.16,-0.33,10.08,-0.22,-0.35,-0.45,0.61
-10.37,-0.04,-1.05,-10.13,0.12,-0.47,10.15,-0.24,-0.16,-0.58,0.64
-10.34,-0.55,-1.72,-10.17,-0.02,-0.72,10.2,-0.16,-0.53,-0.99,1.14
-9.91,-0.08,-0.94,-10.12,-0.03,-0.77,10.15,0.21,-0.05,-0.17,0.28
-10.06,-0.04,-0.86,-10.11,-0.03,-0.78,10.14,0.05,-0.01,-0.07,0.09
-10.69,0.19,-0.31,-10.22,0.01,-0.69,10.25,-0.46,0.18,0.38,0.62
-9.83,-0.12,-0.27,-10.15,-0.01,-0.61,10.16,0.32,-0.11,0.33,0.47
-10.22,0.08,-0.47,-10.16,0.01,-0.58,10.18,-0.06,0.07,0.11,0.14
-9.56,-0.08,-0.19,-10.04,-0.01,-0.5,10.05,0.48,-0.07,0.31,0.58
-11.08,-0.19,0,-10.25,-0.05,-0.4,10.25,-0.83,-0.15,0.4,0.93
-10.53,0.19,-0.7,-10.3,0,-0.46,10.31,-0.23,0.19,-0.24,0.38
-9.63,0.51,-1.01,-10.17,0.1,-0.57,10.19,0.54,0.4,-0.44,0.8
-9.59,1.29,-1.09,-10.05,0.34,-0.68,10.08,0.46,0.95,-0.42,1.13
-10.22,0.12,-1.25,-10.09,0.29,-0.79,10.12,-0.13,-0.18,-0.46,0.51
-10.8,0,-1.37,-10.23,0.24,-0.91,10.27,-0.57,-0.24,-0.46,0.77
-9.28,0.43,-0.94,-10.04,0.27,-0.91,10.09,0.76,0.15,-0.02,0.77
-10.8,0.27,-1.68,-10.19,0.27,-1.06,10.25,-0.61,0,-0.61,0.86
-9.4,0.55,-1.25,-10.03,0.33,-1.1,10.1,0.64,0.22,-0.15,0.69
-10.73,0.27,-0.94,-10.17,0.32,-1.07,10.23,-0.55,-0.04,0.13,0.57
-10.45,0.27,-1.6,-10.23,0.31,-1.17,10.3,-0.22,-0.04,-0.42,0.48
-10.22,0.31,-0.78,-10.23,0.31,-1.1,10.29,0.01,0,0.32,0.32
-10.14,0.47,-1.25,-10.21,0.34,-1.13,10.28,0.07,0.13,-0.12,0.19
-9.09,0.62,-1.91,-9.98,0.4,-1.28,10.07,0.9,0.23,-0.63,1.12
-10.84,0.43,-0.35,-10.16,0.4,-1.1,10.22,-0.69,0.03,0.75,1.01
-9.32,0.51,-2.11,-9.99,0.42,-1.3,10.08,0.67,0.08,-0.81,1.05
-9.4,0.7,0.31,-9.87,0.48,-0.98,9.93,0.47,0.22,1.29,1.39
-10.88,0.23,-0.23,-10.07,0.43,-0.83,10.12,-0.81,-0.2,0.59,1.02
-9.63,0.27,-1.37,-9.99,0.4,-0.94,10.04,0.35,-0.13,-0.43,0.57
-10.22,0.58,-1.33,-10.03,0.44,-1.01,10.09,-0.19,0.15,-0.31,0.39
-11.19,0.47,-0.19,-10.26,0.44,-0.85,10.31,-0.93,0.03,0.65,1.14
-9.24,0.86,0.04,-10.06,0.53,-0.67,10.1,0.82,0.33,0.71,1.13
-10.45,0.19,-0.35,-10.14,0.46,-0.61,10.17,-0.31,-0.26,0.26,0.48
-10.45,0.31,0.78,-10.2,0.43,-0.33,10.22,-0.25,-0.12,1.11,1.14
-10.06,0.78,0.04,-10.17,0.5,-0.26,10.19,0.11,0.28,0.3,0.42
-9.32,0.9,0.04,-10,0.58,-0.2,10.02,0.68,0.32,0.24,0.79
-9.91,0.9,1.37,-9.98,0.64,0.12,10,0.08,0.25,1.25,1.28
-9.59,0.78,1.37,-9.91,0.67,0.37,9.93,0.31,0.11,1,1.05
-10.49,0.82,1.91,-10.02,0.7,0.67,10.07,-0.47,0.12,1.24,1.33
-9.98,0.7,2.38,-10.01,0.7,1.02,10.09,0.03,0,1.36,1.36
-9.59,0.98,0.98,-9.93,0.76,1.01,10.01,0.34,0.22,-0.03,0.4
-10.3,0.78,2.11,-10,0.76,1.23,10.11,-0.29,0.02,0.88,0.93
-10.37,0.78,2.42,-10.08,0.76,1.47,10.21,-0.3,0.02,0.95,1
-10.14,0.51,2.5,-10.09,0.71,1.67,10.25,-0.05,-0.21,0.82,0.85
-9.98,0.82,2.34,-10.07,0.73,1.81,10.26,0.08,0.08,0.53,0.55
-10.45,0.58,1.95,-10.15,0.7,1.83,10.33,-0.31,-0.12,0.12,0.35
-9.71,0.66,1.17,-10.06,0.7,1.7,10.23,0.35,-0.03,-0.53,0.64
-10.06,0.27,1.48,-10.06,0.61,1.66,10.21,0,-0.34,-0.18,0.38
-10.53,0.47,0.55,-10.15,0.58,1.44,10.27,-0.38,-0.11,-0.89,0.97
-9.83,0.66,-0.51,-10.09,0.6,1.05,10.16,0.26,0.06,-1.55,1.58
-9.87,0.43,-0.27,-10.04,0.56,0.78,10.09,0.18,-0.14,-1.06,1.08
-10.26,0.51,0.08,-10.09,0.55,0.64,10.12,-0.17,-0.05,-0.56,0.59
-10.1,0.55,-0.16,-10.09,0.55,0.48,10.12,-0.01,-0.01,-0.64,0.64
-9.98,0.23,0,-10.07,0.49,0.39,10.09,0.08,-0.25,-0.39,0.47
-9.98,0.62,0,-10.05,0.52,0.31,10.07,0.07,0.11,-0.31,0.33
-10.26,0.74,-0.27,-10.09,0.56,0.19,10.11,-0.16,0.18,-0.47,0.53
-9.83,0.55,-0.27,-10.04,0.56,0.1,10.06,0.21,-0.01,-0.37,0.43
-10.14,0.23,0.04,-10.06,0.49,0.09,10.07,-0.08,-0.26,-0.05,0.28
-10.18,0.58,-0.19,-10.08,0.51,0.03,10.1,-0.1,0.07,-0.23,0.26
-9.98,0.39,-0.08,-10.06,0.49,0.01,10.08,0.08,-0.1,-0.09,0.15
-10.06,0.74,-0.74,-10.06,0.54,-0.14,10.08,0,0.2,-0.6,0.63
-10.26,0.39,-0.23,-10.1,0.51,-0.16,10.12,-0.15,-0.12,-0.07,0.21
-10.02,0.39,0.12,-10.09,0.48,-0.1,10.1,0.06,-0.09,0.22,0.25
-10.06,0.62,-0.86,-10.08,0.51,-0.26,10.1,0.02,0.11,-0.6,0.61
-10.1,0.35,-0.31,-10.09,0.48,-0.27,10.1,-0.02,-0.13,-0.05,0.14
-10.06,0.78,-0.51,-10.08,0.54,-0.31,10.1,0.02,0.24,-0.19,0.31
-9.87,0.23,-0.19,-10.04,0.48,-0.29,10.05,0.17,-0.24,0.1,0.31
-10.02,0.74,-0.39,-10.03,0.53,-0.31,10.05,0.01,0.21,-0.08,0.22
-10.18,0.58,-0.7,-10.06,0.54,-0.39,10.09,-0.12,0.04,-0.31,0.34
-9.91,0.39,-0.23,-10.03,0.51,-0.36,10.05,0.13,-0.12,0.12,0.21
-9.94,0.78,-0.55,-10.01,0.57,-0.4,10.04,0.07,0.21,-0.15,0.27
-10.1,0.51,-0.82,-10.03,0.55,-0.48,10.06,-0.07,-0.05,-0.34,0.35
-10.14,0.31,-0.16,-10.05,0.51,-0.42,10.07,-0.09,-0.19,0.26,0.33
-10.14,0.78,-0.86,-10.07,0.56,-0.5,10.1,-0.07,0.22,-0.35,0.42
-10.22,0.47,-0.66,-10.1,0.54,-0.54,10.13,-0.12,-0.07,-0.13,0.19
-10.14,0.35,-0.12,-10.11,0.5,-0.45,10.13,-0.03,-0.15,0.33,0.37
-9.83,0.58,-0.08,-10.05,0.52,-0.38,10.07,0.22,0.07,0.3,0.38
-10.26,0.27,-0.55,-10.09,0.47,-0.41,10.11,-0.16,-0.2,-0.14,0.29
-10.14,0.31,-0.04,-10.1,0.44,-0.34,10.12,-0.04,-0.13,0.3,0.33
-9.87,0.47,-0.31,-10.06,0.44,-0.33,10.07,0.19,0.02,0.02,0.19
-10.18,0.82,-0.55,-10.08,0.52,-0.37,10.1,-0.1,0.3,-0.17,0.36
-10.14,0.55,-0.74,-10.09,0.52,-0.45,10.12,-0.05,0.02,-0.29,0.3
-10.06,0.27,-0.08,-10.09,0.47,-0.37,10.1,0.02,-0.2,0.3,0.36
-9.94,0.55,-0.19,-10.06,0.49,-0.34,10.08,0.11,0.06,0.14,0.19
-10.02,0.82,-0.62,-10.05,0.55,-0.4,10.07,0.03,0.26,-0.23,0.35
-10.1,0.51,-0.7,-10.06,0.55,-0.46,10.09,-0.04,-0.04,-0.25,0.25
-10.18,0.35,-0.12,-10.08,0.51,-0.39,10.1,-0.09,-0.16,0.27,0.33
-9.91,0.51,-0.23,-10.05,0.51,-0.36,10.07,0.14,0,0.12,0.19
-10.02,0.82,-0.66,-10.04,0.57,-0.42,10.07,0.02,0.25,-0.24,0.35
-10.14,0.31,-0.47,-10.06,0.52,-0.43,10.09,-0.08,-0.21,-0.04,0.22
-10.1,0.35,-0.12,-10.07,0.48,-0.37,10.09,-0.03,-0.13,0.25,0.28
-9.98,0.39,0,-10.05,0.47,-0.29,10.07,0.07,-0.08,0.29,0.31
-9.98,0.66,-0.16,-10.04,0.5,-0.27,10.06,0.06,0.16,0.11,0.2
-10.22,0.55,-0.74,-10.08,0.51,-0.36,10.09,-0.14,0.03,-0.38,0.41
-10.06,0.31,-0.35,-10.07,0.47,-0.36,10.09,0.01,-0.16,0.01,0.16
-10.02,0.39,-0.08,-10.06,0.46,-0.3,10.08,0.04,-0.07,0.22,0.24
-9.94,0.82,-0.19,-10.04,0.53,-0.28,10.06,0.09,0.29,0.09,0.32
-10.26,0.47,-0.47,-10.08,0.52,-0.32,10.1,-0.17,-0.05,-0.15,0.23
-10.26,0.39,-0.27,-10.12,0.49,-0.31,10.13,-0.14,-0.1,0.04,0.18
-9.87,0.74,-0.55,-10.07,0.54,-0.36,10.09,0.2,0.2,-0.19,0.34
-10.14,0.7,-0.51,-10.08,0.57,-0.39,10.11,-0.06,0.13,-0.12,0.19
-10.18,0.51,-0.35,-10.1,0.56,-0.38,10.12,-0.08,-0.05,0.03,0.1
-10.06,0.43,-0.04,-10.09,0.53,-0.31,10.11,0.03,-0.1,0.27,0.29
-10.18,0.47,-0.39,-10.11,0.52,-0.33,10.13,-0.07,-0.05,-0.06,0.11
-10.22,0.31,-0.27,-10.13,0.48,-0.32,10.15,-0.09,-0.17,0.04,0.19
-9.98,0.58,0.04,-10.1,0.5,-0.25,10.12,0.12,0.08,0.28,0.32
-10.22,0.31,-0.19,-10.13,0.46,-0.24,10.14,-0.09,-0.15,0.04,0.18
-10.06,0.35,0.08,-10.11,0.44,-0.17,10.12,0.05,-0.09,0.25,0.27
-9.94,0.78,-0.31,-10.08,0.51,-0.2,10.09,0.13,0.27,-0.11,0.32
-9.94,0.43,-0.31,-10.05,0.49,-0.22,10.07,0.11,-0.06,-0.09,0.15
-9.83,0.51,-0.19,-10.01,0.5,-0.22,10.02,0.18,0.01,0.02,0.18
-10.02,0.78,-0.55,-10.01,0.55,-0.28,10.03,-0.01,0.23,-0.26,0.35
-10.02,0.51,-0.78,-10.01,0.54,-0.38,10.04,-0.01,-0.04,-0.4,0.4
-9.91,0.51,-0.27,-9.99,0.54,-0.36,10.01,0.09,-0.03,0.09,0.13
-10.18,0.27,-0.31,-10.03,0.48,-0.35,10.05,-0.15,-0.21,0.04,0.26
-10.02,0.43,-0.16,-10.03,0.47,-0.31,10.04,0,-0.04,0.16,0.16
-9.94,0.58,-0.27,-10.01,0.49,-0.3,10.03,0.07,0.09,0.03,0.12
-10.1,0.58,-0.51,-10.03,0.51,-0.34,10.05,-0.07,0.07,-0.16,0.19
-10.02,0.47,-0.35,-10.03,0.5,-0.35,10.05,0.01,-0.04,-0.01,0.04
-10.02,0.23,-0.19,-10.03,0.45,-0.32,10.04,0,-0.22,0.12,0.25
-9.79,0.74,-0.47,-9.98,0.51,-0.35,10,0.19,0.23,-0.12,0.32
-9.98,0.66,-0.58,-9.98,0.54,-0.39,10,0,0.12,-0.19,0.23
-10.06,0.43,-0.58,-10,0.52,-0.43,10.02,-0.07,-0.09,-0.15,0.19
-10.1,0.39,0.16,-10.02,0.49,-0.31,10.03,-0.08,-0.1,0.47,0.49
-9.91,0.47,0.04,-10,0.49,-0.24,10.01,0.09,-0.02,0.28,0.3
-10.02,0.82,-0.58,-10,0.55,-0.31,10.02,-0.02,0.27,-0.27,0.38
-10.14,0.43,-0.43,-10.03,0.53,-0.34,10.05,-0.11,-0.1,-0.09,0.18
-10.14,0.43,-0.19,-10.05,0.51,-0.31,10.07,-0.09,-0.08,0.11,0.16
-10.1,0.58,-0.66,-10.06,0.52,-0.38,10.08,-0.04,0.06,-0.28,0.29
-10.06,0.39,-0.27,-10.06,0.5,-0.36,10.08,0,-0.11,0.08,0.14
-9.87,0.74,-0.55,-10.02,0.55,-0.4,10.04,0.16,0.2,-0.15,0.29
-9.83,0.78,-0.16,-9.98,0.59,-0.35,10.01,0.16,0.19,0.19,0.31
-9.91,0.7,-0.51,-9.97,0.61,-0.38,9.99,0.06,0.09,-0.13,0.17
-10.26,0.51,-0.78,-10.03,0.59,-0.46,10.05,-0.23,-0.09,-0.32,0.4
-10.1,0.35,-0.16,-10.04,0.54,-0.4,10.06,-0.06,-0.19,0.24,0.32
-10.06,0.62,-0.7,-10.05,0.56,-0.46,10.07,-0.02,0.06,-0.24,0.25
